F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,T
-6,0,0,0,4,0,-4,0,0,0,6,0,1,186
-24,16,0,0,20,-16,24,-24,-6,-4,8,-12,1,143
24,0,24,0,28,0,12,0,-20,0,-16,0,1,134
-2,4,-2,4,-2,4,0,0,0,4,2,4,1,23
8,16,16,16,16,0,4,0,10,0,-10,12,1,87
6,0,8,0,-6,0,0,0,4,0,8,0,1,185
6,-4,-2,0,4,8,8,0,2,0,-2,-4,1,24
6,8,-4,0,0,0,0,0,6,-4,6,4,1,225
-24,0,16,0,-28,0,8,0,-12,0,-20,0,1,142
-8,0,16,16,12,8,0,0,-12,12,8,0,1,205
-6,0,0,0,6,0,-4,0,-4,0,6,0,1,185
2,0,8,8,-2,8,-4,0,6,0,-4,4,1,250
10,0,8,0,-8,0,4,0,10,0,12,0,1,150
-24,0,-24,0,28,0,-32,0,28,0,-10,0,1,143
6,8,-4,0,8,8,-4,0,-4,-4,6,4,1,95
-2,4,2,0,4,4,2,0,-2,0,4,2,1,68
2,0,0,0,4,0,6,0,8,0,4,0,1,193
-6,0,8,0,4,0,8,0,2,8,8,4,1,223
6,4,6,-4,-2,8,0,0,0,0,2,-4,1,137
24,0,24,16,28,32,8,-24,26,-24,-22,20,1,6
56,0,32,0,12,0,24,0,-36,0,60,0,1,143
6,4,2,0,-6,8,6,8,6,-4,4,8,1,23
-704,0,192,0,-16,0,-416,0,-468,0,-36,0,1,105
-2,0,4,0,4,0,4,0,4,0,0,0,1,186
-12,0,-8,0,4,0,10,0,-14,0,0,0,1,159
-2,4,-2,4,-2,0,-2,0,4,4,2,0,1,100
7,0,2,0,-13,0,4,0,13,0,10,0,1,141
-8,0,0,0,-8,0,0,0,2,0,4,0,1,134
6,0,8,8,6,0,8,0,4,8,0,4,1,223
6,0,0,0,2,0,4,0,-2,0,6,0,1,140
-6,8,4,0,0,8,-4,0,8,-4,6,4,1,97
2,8,-4,0,0,8,-4,0,2,-4,6,4,1,225
6,-4,6,4,-2,8,-4,0,-2,8,0,4,1,140
6,0,-4,0,-6,0,0,0,-2,0,8,0,1,154
10,0,0,0,0,0,0,0,16,0,8,0,1,86
12,0,0,0,4,0,0,0,4,0,0,0,1,50
10,0,0,0,0,0,4,0,16,0,8,0,1,53
-24,0,-24,0,-12,0,-8,0,4,0,-6,0,1,143
56,0,0,0,-20,0,56,0,60,0,12,0,1,143
2,0,0,0,0,0,-4,0,6,0,8,0,1,153
24,0,16,0,28,0,-8,0,24,0,-16,0,1,141
-2,0,8,0,8,0,-4,0,2,0,8,0,1,152
6,0,8,0,-6,0,4,0,4,0,-2,0,1,185
2,0,0,0,2,0,8,0,0,0,8,0,1,185
-2,0,0,4,4,4,-2,0,2,0,2,0,1,136
24,0,24,0,12,0,-16,0,20,0,20,0,1,141
-1,0,-6,0,11,0,12,0,13,0,-6,0,1,134
-2,0,8,0,8,0,4,0,0,0,8,0,1,54
-1,0,4,0,-3,0,2,0,-1,0,2,0,1,208
2,0,0,0,0,0,0,0,6,0,-4,4,1,136
6,0,8,8,-2,8,4,0,8,0,4,4,1,138
56,48,48,-32,60,48,0,-16,2,-4,20,0,1,205
8,0,8,0,4,0,-8,0,-12,0,10,0,1,143
-8,0,0,0,4,0,0,0,4,0,4,0,1,142
-8,0,16,0,0,0,-32,0,22,0,-4,0,1,134
227,0,80,0,-117,0,-160,0,81,0,80,0,1,14
-2,0,0,8,-2,0,8,0,8,8,8,4,1,138
-5,0,6,0,3,0,4,0,-7,0,6,0,1,143
8,0,8,8,-4,8,-4,8,0,-4,4,-2,1,142
2,0,2,4,-2,0,2,0,0,2,0,2,1,110
2,4,4,4,-2,0,2,0,4,4,4,0,1,147
-6,0,4,0,-6,8,8,0,-4,-4,4,0,1,186
-24,0,8,0,-12,0,-16,0,12,0,-32,0,1,143
24,0,24,0,20,0,-8,0,-24,0,20,0,1,143
6,0,-4,0,-4,0,4,0,-4,0,-6,0,1,224
10,0,16,0,0,0,-4,0,4,0,4,0,1,155
-2,0,8,0,-2,0,-4,0,2,0,-6,0,1,140
2,0,0,0,4,0,-4,0,2,0,2,0,1,224
2,8,4,0,4,8,4,0,4,4,2,4,1,98
-8,0,-8,0,4,0,0,0,0,0,-6,0,1,59
7,0,6,0,1,0,2,0,3,0,0,0,1,208
-2,0,8,0,-6,0,-4,0,4,0,6,0,1,185
40,0,0,0,-36,0,0,0,0,0,0,0,1,141
-2,8,0,0,-2,8,0,8,0,4,8,4,1,250
4,0,0,0,0,0,2,0,0,0,0,0,1,18
2,0,4,0,-2,0,8,0,-2,0,0,0,1,225
40,0,-8,0,60,0,24,8,54,64,2,60,1,142
2,0,4,0,-2,0,0,0,-2,0,0,0,1,225
2,0,4,0,0,0,0,4,4,0,4,0,1,108
-14,0,8,0,8,0,-8,0,-14,0,16,0,1,185
-7,0,8,0,3,0,4,0,-5,0,0,0,1,21
115,0,250,0,175,0,84,0,-83,0,138,0,1,51
-2,0,0,0,6,0,4,0,-2,0,-4,0,1,151
10,0,-12,0,16,0,16,0,0,0,-12,0,1,153
-2,0,4,0,2,4,0,4,-2,4,4,0,1,254
1,0,2,0,-5,0,12,0,3,0,10,0,1,58
-6,8,-4,0,-6,0,-4,4,-6,-4,-2,4,1,221
6,0,-4,0,-4,0,4,0,4,0,2,0,1,224
-2,0,8,0,6,0,-6,0,-6,0,-4,0,1,193
-145,0,-214,0,23,0,-188,0,249,0,202,0,1,142
-6,4,2,8,8,4,-2,-4,-6,0,2,4,1,146
6,0,-4,8,-4,8,-4,4,4,4,2,8,1,146
6,8,4,0,8,8,4,0,-4,-4,6,4,1,63
-3,0,2,0,3,0,-12,0,15,0,-14,0,1,143
-8,16,16,0,-4,-8,4,8,16,-12,14,-4,1,104
-2,4,2,4,0,4,-2,4,0,0,2,-2,1,65
6,0,0,0,8,0,8,0,8,0,-6,0,1,250
-9,0,-22,0,19,0,-12,0,-3,0,18,0,1,141
-24,0,-24,0,12,0,-16,0,32,0,12,0,1,142
8,0,32,0,4,0,-8,0,8,0,-4,0,1,134
6,0,8,8,2,8,4,0,4,0,4,4,1,112
2,0,8,0,8,0,4,0,4,0,4,0,1,155
6,8,-4,0,4,0,8,0,0,4,2,4,1,95
-8,0,24,0,-4,0,16,0,-20,0,-24,0,1,141
2,0,0,0,0,0,8,0,0,0,-2,0,1,250
-24,-16,16,16,-28,16,8,0,10,-12,-12,20,1,143
-2,0,0,0,0,0,6,0,0,0,0,0,1,28
2,0,0,0,0,0,0,0,0,0,-2,0,1,250
11,0,2,0,-5,0,4,0,-15,0,10,0,1,141
-2,8,8,8,-4,0,8,8,6,4,0,8,1,185
-2,0,4,0,2,0,4,0,8,0,8,0,1,154
-6,8,4,0,4,0,8,0,4,-4,6,4,1,98
2,0,0,0,0,4,-2,4,0,4,-2,4,1,225
-6,0,8,0,-2,0,4,0,4,0,6,0,1,185
2,0,8,0,-4,0,6,0,2,0,0,0,1,185
-2,0,4,0,-2,0,8,0,0,0,-6,0,1,224
-2,0,8,8,2,0,0,0,0,0,4,4,1,112
-6,0,0,0,-6,0,0,0,-4,0,-4,0,1,250
-6,8,-4,0,4,0,0,0,4,-4,6,4,1,98
14,0,4,0,4,0,4,0,-6,0,12,0,1,221
-14,0,8,0,-8,0,-12,0,16,0,0,0,1,53
3,0,0,0,-3,0,-2,0,3,0,2,0,1,208
-8,0,0,16,-12,8,0,16,-4,-8,-14,4,1,99
6,0,0,8,-2,0,8,0,4,8,8,4,1,223
6,0,0,8,4,0,4,4,8,4,8,0,1,223
23,0,-14,0,7,0,-12,0,1,0,-14,0,1,142
-56,0,16,0,28,0,-40,0,40,0,0,0,1,94
2,0,4,0,2,0,-6,0,-6,0,0,0,1,193
24,0,24,0,20,0,24,0,16,0,20,0,1,143
8,0,0,16,0,-8,-4,8,10,4,8,-8,1,142
-2,0,-4,0,4,0,8,0,4,0,4,0,1,152
-2,0,4,0,-4,-4,2,0,-2,4,2,-4,1,108
-7872,0,2112,0,-4752,0,-4640,0,-4468,0,132,0,1,29
6,0,0,0,-4,0,8,0,-2,8,0,4,1,223
-13,0,14,0,-13,0,4,0,-15,0,-2,0,1,143
2,0,-6,0,-6,0,-2,0,-2,0,-6,0,1,111
24,0,-8,0,-4,0,-32,0,-20,0,-14,0,1,143
8,16,0,-8,-12,16,-8,16,-6,4,-8,10,1,88
2,8,8,0,6,8,-4,8,-4,-4,4,8,1,186
2,0,-4,0,6,0,6,0,2,0,4,0,1,193
8,0,16,0,12,0,16,0,12,0,16,0,1,134
-6,0,8,0,8,0,4,0,-6,0,-4,0,1,150
2,0,0,0,0,4,0,4,4,0,4,0,1,254
-6,0,0,0,6,0,8,0,0,0,-2,0,1,185
-24,0,24,0,-12,0,28,0,0,0,20,0,1,51
-2,0,0,0,6,0,-4,0,-2,0,4,0,1,151
6,0,-2,0,-6,0,-2,0,0,0,8,0,1,114
2,0,8,0,6,0,-4,0,-6,0,4,0,1,150
6,8,4,0,8,0,8,0,6,-4,6,4,1,225
-2,0,6,0,-4,0,4,0,0,0,8,0,1,224
24,0,0,0,4,0,32,0,-12,0,12,0,1,142
6,0,8,0,6,0,-4,0,2,0,2,0,1,140
-6,0,4,0,2,0,-4,0,-6,0,8,0,1,250
8,0,-24,0,-20,0,0,0,-8,0,20,0,1,142
-14,0,8,0,10,0,8,0,-14,0,-8,0,1,185
8,0,0,0,-12,0,-8,0,8,0,16,0,1,143
2,0,4,0,0,4,0,4,-2,0,0,4,1,254
-2,0,4,0,-4,0,4,0,0,0,8,0,1,250
-6,0,0,0,4,8,4,0,2,8,8,4,1,136
-24,0,24,0,28,0,-8,0,16,0,16,0,1,142
2,0,0,0,0,0,8,0,8,0,6,0,1,250
2,0,0,4,4,0,0,4,0,0,0,0,1,27
27,0,14,0,-13,0,4,0,-23,0,30,0,1,143
-6,0,8,0,6,0,4,0,8,0,0,0,1,150
-192,0,-960,0,-784,0,288,0,-52,0,-12,0,1,105
-10,0,-8,0,-10,0,-4,0,10,0,8,0,1,221
-6,8,-4,8,8,8,4,4,0,4,8,0,1,136
-7,0,-2,0,3,0,-4,0,3,0,-2,0,1,87
-2,0,0,0,-4,8,4,0,-4,-4,6,4,1,112
-6,8,0,8,4,0,-4,0,8,4,8,4,1,193
24,16,-24,-16,12,0,-24,-8,2,4,14,-16,1,94
-14,0,12,0,-10,0,-4,0,-4,0,-12,0,1,155
-6,0,0,0,6,0,6,0,-6,0,4,0,1,193
-2,0,0,0,4,4,2,4,-2,4,0,2,1,145
56,0,0,0,4,0,32,0,-44,0,-36,0,1,142
2,0,4,0,0,0,-4,0,4,0,0,0,1,250
-2,0,4,0,-4,0,4,0,4,0,6,0,1,224
-2880,0,-256,0,1200,0,3584,0,388,0,16,0,1,51
-10,0,4,0,-12,0,-12,0,-4,0,-4,0,1,186
-14,0,8,0,-8,0,-4,0,-6,0,12,0,1,150
40,0,-16,0,28,0,24,0,40,0,-48,0,1,94
-6,0,4,0,6,0,0,0,-6,0,4,0,1,225
6,0,8,0,-2,0,-4,0,-2,0,-4,0,1,151
-8,0,16,0,-16,0,-32,0,26,0,-24,0,1,134
-2,0,-2,4,0,0,2,4,0,4,2,2,1,146
-6,0,4,0,6,0,8,0,-6,0,4,0,1,225
24,0,-8,0,4,0,8,0,-4,0,24,0,1,143
-40,0,32,0,-60,0,-64,0,36,0,36,0,1,142
6,0,2,0,4,0,6,0,8,0,4,0,1,224
-2,0,8,0,8,0,-4,0,0,0,0,0,1,54
-6,8,4,0,0,4,2,8,6,8,4,4,1,225
-2,0,8,0,-4,8,-4,0,4,-4,6,4,1,113
2,0,4,0,2,0,4,0,2,0,4,0,1,193
-8,0,-8,0,4,0,-8,0,-8,0,4,0,1,143
6,8,0,0,4,0,4,8,8,4,0,8,1,186
-6,0,8,0,6,0,8,0,8,0,6,0,1,185
-6,0,0,0,4,0,-4,0,0,0,-2,0,1,186
-14,0,-12,0,-2,0,16,0,10,0,4,0,1,225
6,0,-2,0,-2,0,8,0,-4,0,-4,0,1,111
-2,0,0,0,6,0,0,0,-2,0,0,0,1,185
2,0,0,0,2,0,4,0,2,4,4,0,1,250
-6,0,6,0,6,0,-4,0,-2,0,0,0,1,137
2,0,8,8,-2,8,4,0,-6,0,4,4,1,185
-2,0,8,0,6,0,4,0,2,0,2,0,1,114
-2,0,8,8,2,8,4,0,-4,0,4,4,1,138
7,0,4,0,-3,0,-6,0,-1,0,2,0,1,208
-6,0,0,0,0,0,0,8,8,-4,8,0,1,28
6,0,4,0,-6,0,0,0,2,0,0,0,1,221
-2,0,8,0,8,0,0,0,2,0,4,0,1,186
-10,0,12,0,-10,0,8,0,-12,0,12,0,1,193
-23,0,10,0,-5,0,12,0,-21,0,-30,0,1,58
-2,0,4,4,2,4,0,4,4,0,0,0,1,102
2,0,0,0,8,0,-4,0,8,0,2,0,1,250
2,0,4,0,-2,0,-4,0,0,0,0,0,1,155
6,0,8,8,-2,8,-4,0,-2,0,-4,4,1,250
2,0,8,0,8,0,8,0,-2,0,4,0,1,186
6,8,0,0,4,-4,-6,-4,-4,0,8,0,1,109
9,0,-2,0,3,0,4,0,-13,0,22,0,1,89
-2,0,0,0,4,0,4,0,8,0,2,0,1,186
-6,0,8,0,8,0,4,0,0,0,8,0,1,53
8,0,24,0,4,0,8,0,20,0,-16,0,1,143
-6,0,8,0,-6,0,-4,0,-6,0,2,0,1,224
-6,0,0,0,-6,0,-4,0,-2,0,2,0,1,115
-1,0,-4,0,7,0,0,0,5,0,4,0,1,50
2,0,8,8,2,8,-4,0,6,8,8,4,1,250
-8,16,0,16,-4,-8,4,16,-12,12,0,16,1,141
-2,0,0,0,-4,8,4,0,8,0,-4,4,1,250
-8,0,-8,16,16,0,0,8,-2,12,-4,8,1,94
-6,8,4,0,-4,8,4,0,6,-4,-2,4,1,225
-2,0,8,0,8,0,0,0,-2,0,4,4,1,223
6,8,0,0,-2,8,8,0,0,4,4,4,1,250
-2,0,0,0,-6,0,-4,0,6,0,2,0,1,114
-2,0,8,0,6,0,0,0,-2,0,0,0,1,185
-2,0,8,8,6,8,4,0,-2,0,-4,4,1,250
-6,8,4,0,8,8,4,0,2,-4,6,4,1,225
10,0,8,0,14,0,-4,0,6,0,16,0,1,225
-2,0,4,0,0,0,0,4,4,0,-2,4,1,111
-6,8,8,8,-4,0,-4,0,4,-4,0,0,1,86
8,0,-16,0,-4,0,-16,0,-12,0,20,0,1,143
6,0,0,0,8,0,0,0,0,0,6,0,1,250
-2,0,8,0,-2,0,-4,0,-2,0,-4,0,1,151
-2,0,0,8,6,0,0,0,8,8,0,4,1,113
6,0,8,0,6,0,-4,0,-4,0,-4,0,1,221
2,0,-4,0,2,0,8,0,0,0,-2,0,1,224
-6,0,8,0,-2,0,-6,0,-4,0,0,0,1,250
6,8,4,0,8,8,-4,0,-2,-4,6,4,1,221
-10,0,8,0,-14,0,8,0,-4,0,12,0,1,250
8,0,-8,0,4,0,-8,0,8,0,6,0,1,88
6,0,0,0,6,0,-4,0,6,0,-6,0,1,224
2,0,8,0,6,0,4,0,8,0,8,0,1,150
-24,0,16,0,20,0,16,0,16,0,4,0,1,105
10,0,16,0,16,0,-12,0,10,0,-4,0,1,150
24,0,-8,0,-12,0,32,0,16,0,30,0,1,88
6,0,0,0,0,0,0,0,0,-4,-2,4,1,147
-2,0,0,0,0,0,0,0,0,0,-2,0,1,250
6,0,0,8,-6,8,4,4,0,8,2,0,1,225
-2,0,4,0,0,0,4,4,-2,0,-2,4,1,225
6,0,8,0,6,0,4,0,-6,0,2,0,1,140
-2,0,-4,0,-6,4,6,0,6,0,-6,0,1,225
6,0,4,4,0,0,2,4,4,4,0,0,1,48
-6,0,8,0,-6,0,4,0,-6,0,2,0,1,224
-2,0,4,0,0,0,0,4,4,4,-2,4,1,137
-6,0,8,0,-6,0,8,0,-6,0,2,0,1,115
6,8,-4,0,6,-4,8,-4,2,-4,6,-4,1,23
-6,0,0,8,-2,8,-4,0,-6,0,-4,4,1,185
8,0,16,0,-4,0,-8,0,8,0,16,0,1,94
-2,0,0,0,-2,4,4,4,4,0,0,4,1,254
-8,0,0,0,4,0,8,0,-8,0,-8,0,1,104
-2,0,8,0,-4,0,-4,0,2,0,-2,0,1,111
6,0,4,0,2,8,-4,4,8,8,8,0,1,223
6,0,0,0,0,0,0,0,8,0,-6,0,1,250
6,0,0,0,0,0,4,0,8,0,-6,0,1,250
56,-48,24,48,-60,64,-48,0,-50,36,14,44,1,58
6,8,-4,8,-2,0,4,4,6,0,8,8,1,223
-6,8,4,0,-4,0,0,0,6,-4,6,4,1,221
2,8,4,0,0,8,-4,0,0,4,2,4,1,98
-2,0,8,0,0,0,0,0,0,0,-2,0,1,250
-6,8,4,0,8,0,8,0,-4,4,4,4,1,250
10,0,-12,0,0,0,0,0,-4,0,12,0,1,225
-2,0,-4,0,2,0,6,0,2,0,-4,0,1,193
2,0,4,0,-2,4,0,0,4,0,4,0,1,254
10,0,0,0,14,0,-4,0,12,0,16,0,1,150
-13,0,-14,0,111,0,68,0,-19,0,66,0,1,142
749,0,866,0,-1977,0,460,0,-1621,0,-78,0,1,1
-2,0,8,0,4,8,0,4,6,-4,4,-4,1,223
-4,0,0,0,8,0,-2,0,0,0,4,0,1,208
-6,0,8,8,2,0,0,0,0,0,4,4,1,223
-15,0,-10,0,-13,0,12,0,11,0,-10,0,1,87
2,0,8,8,2,0,0,0,0,0,4,4,1,223
4,0,0,0,0,0,-2,0,0,0,0,0,1,18
-3,0,-2,0,3,0,8,0,-5,0,2,0,1,107
6,0,8,0,4,0,8,0,-2,8,8,4,1,223
2,0,4,8,6,4,-2,-4,2,0,4,0,1,136
-2,0,8,0,8,0,0,0,6,0,4,4,1,223
-2,0,0,0,0,8,-4,0,-2,0,4,4,1,108
-69,0,-22,0,-65,0,-76,0,53,0,-6,0,1,142
6,0,0,0,-2,0,0,0,2,0,-4,0,1,250
-2,8,8,8,4,-4,-2,8,0,4,-6,-4,1,221
2,0,-4,8,-4,8,8,-4,8,8,0,0,1,138
-2,0,8,0,-4,0,6,0,-4,0,4,0,1,86
-2,0,2,0,0,0,-2,0,4,0,4,0,1,224
2,0,0,0,4,0,4,4,0,4,-2,0,1,225
-7,0,-30,0,-21,0,-4,0,27,0,-6,0,1,87
-8,16,-8,0,-8,-8,-8,0,-6,8,4,-8,1,6
-1,0,2,0,-5,0,-12,0,13,0,10,0,1,143
2,0,0,8,-2,8,4,0,2,-4,6,4,1,96
-24,0,16,0,32,0,-8,0,2,0,16,0,1,134
-2,0,0,0,2,0,4,0,6,0,-6,0,1,140
-6,4,2,-4,-6,4,4,-4,-2,0,-4,-4,1,23
40,0,64,0,-4,0,48,0,-32,0,36,0,1,105
-2,8,8,8,-4,8,-4,4,-2,0,6,4,1,146
-24,0,16,0,28,0,-24,0,8,0,16,0,1,94
6,0,0,0,0,8,-4,0,0,-4,6,4,1,113
-1,0,-6,0,-13,0,4,0,21,0,-14,0,1,141
-24,0,-8,0,-4,0,-16,0,28,0,-28,0,1,141
7,0,-30,0,-21,0,-12,0,21,0,10,0,1,143
2,0,0,0,4,0,4,0,-2,4,2,4,1,140
-2,4,-2,0,4,4,-2,0,2,4,4,4,1,97
-6,0,8,8,-6,0,8,0,0,0,4,4,1,223
-6,4,2,4,-4,4,4,8,8,8,4,-4,1,103
-3,0,-6,0,-13,0,-12,0,-1,0,-6,0,1,143
-24,0,0,0,-4,0,16,0,-16,0,8,0,1,141
40,0,64,0,28,0,32,0,16,0,56,0,1,141
-6,0,8,0,8,8,-4,0,2,0,-4,4,1,109
10,0,-4,0,-12,0,12,0,-10,0,-4,0,1,225
6,0,2,0,2,0,8,0,-2,0,4,0,1,137
-2,8,-4,8,6,8,4,0,0,-4,-4,4,1,193
24,0,32,0,-20,0,8,0,-20,0,32,0,1,134
-14,0,4,0,0,0,-8,0,2,0,-8,0,1,250
-6,0,0,0,4,0,6,0,2,0,0,0,1,185
-8,16,-8,0,16,8,-8,16,6,-8,14,-4,1,92
2,4,0,0,-2,4,2,0,4,4,4,4,1,148
2,0,-4,0,4,0,-4,0,-6,0,8,0,1,153
-56,0,-64,0,-20,0,-24,0,-52,0,28,0,1,143
8,0,-8,0,12,0,-16,0,12,0,8,0,1,141
6,0,0,0,-6,0,8,0,0,0,6,0,1,185
-2,0,0,0,4,0,4,0,4,4,-2,4,1,113
-2,0,0,0,4,0,0,0,4,4,-2,4,1,147
-1,0,0,0,2,0,-2,0,-1,0,2,0,1,14
2,8,8,8,2,8,0,-4,2,8,4,4,1,113
6,0,0,0,0,0,8,0,2,-4,6,4,1,149
14,0,-4,0,-6,0,-12,0,0,0,0,0,1,154
-6,0,8,0,0,0,8,0,8,0,-4,4,1,193
-2,0,8,0,8,0,0,0,0,0,2,0,1,250
-2,0,0,0,0,0,0,0,0,4,2,4,1,138
2,4,4,0,0,0,-2,4,0,0,-2,-2,1,145
-2,0,0,0,0,0,-4,0,0,0,0,0,1,12
-6,0,-4,0,0,-4,8,4,6,4,-2,4,1,24
-8,0,-8,0,4,0,16,0,16,0,-2,0,1,88
-6,0,8,0,-4,0,0,0,6,0,2,0,1,110
-2,0,8,8,-2,8,-4,0,6,0,4,4,1,250
2,8,0,0,2,8,-4,4,-2,8,-2,0,1,146
-6,0,-4,8,6,0,8,4,-2,4,-4,4,1,223
8,0,-8,0,-4,0,-8,0,-8,-12,-8,12,1,104
2,0,-4,0,-6,0,8,0,0,0,6,0,1,224
2,0,8,0,-2,0,-4,0,8,0,-2,0,1,250
2,8,4,0,8,8,-4,0,8,4,-6,4,1,98
-2,0,4,0,2,0,8,0,2,0,8,0,1,221
2,0,8,0,8,0,0,0,2,0,-4,4,1,223
8,0,8,0,8,8,-4,8,-6,-4,-6,8,1,143
2,0,4,0,4,0,4,4,0,0,-2,0,1,111
6,0,8,0,4,0,-4,0,-6,0,-6,0,1,110
2,8,-4,0,-4,8,-4,0,-4,4,2,4,1,98
-2,8,8,8,-4,8,-4,8,8,-4,4,8,1,28
-8,16,16,8,4,-8,12,4,8,12,4,14,1,6
10,0,4,0,8,0,-8,0,-10,0,-4,0,1,186
2,4,-2,4,4,0,-2,4,0,0,2,0,1,149
-6,0,8,0,-4,0,0,0,-6,8,8,4,1,223
-6,8,0,0,6,0,-4,0,-4,-4,4,-4,1,250
6,0,-4,0,-4,0,4,0,4,0,4,0,1,186
6,0,8,0,0,0,8,0,2,-4,6,4,1,149
2,0,8,0,-2,0,-4,0,-4,0,4,0,1,225
-24,0,-8,0,-28,0,-24,0,-8,0,-10,0,1,88
24,-16,8,0,28,-16,-12,32,24,-8,6,-20,1,143
10,0,0,0,-6,0,0,0,12,0,4,0,1,250
24,0,-24,0,-12,0,32,0,12,0,-24,0,1,143
2,0,4,0,2,0,4,4,4,4,-2,4,1,110
2,0,8,0,2,0,-6,0,2,0,4,0,1,193
2,0,4,4,2,4,4,4,-2,0,0,0,1,49
10,0,4,0,6,0,8,0,14,0,8,0,1,225
-2,0,0,0,0,0,0,0,-2,0,4,4,1,223
10,0,0,0,16,0,8,0,-4,0,12,0,1,193
-2,0,8,0,2,0,-2,0,-6,0,-4,0,1,193
-40,0,-32,0,12,0,40,0,-4,0,8,0,1,134
8,0,8,0,-12,0,0,0,-4,0,8,0,1,143
2,0,-4,0,6,0,-4,4,4,4,-2,0,1,146
-2,0,0,0,0,0,4,0,-2,0,4,4,1,109
-14,0,-4,0,16,0,16,0,4,0,-12,0,1,225
2,0,8,0,-6,0,6,0,-4,0,8,0,1,250
6,0,0,0,8,8,-4,0,4,8,0,4,1,193
-2,0,8,0,4,8,4,0,0,0,4,4,1,250
-2,0,4,0,-4,0,4,0,8,0,4,0,1,250
-10,0,0,0,0,0,-12,0,-10,0,-8,0,1,154
7,0,26,0,-29,0,-28,0,-3,0,-14,0,1,141
13,0,-14,0,-21,0,-4,0,-9,0,-6,0,1,143
-1,0,0,0,1,0,2,0,-1,0,2,0,1,208
-6,0,8,8,-6,8,4,0,-2,8,0,4,1,250
6,8,4,8,8,8,8,4,4,4,-6,4,1,137
-6,0,0,8,6,8,4,0,-6,0,4,4,1,185
-6,8,4,8,-4,8,-4,4,-6,-4,6,0,1,221
-6,8,4,0,4,8,-4,0,4,-4,-2,4,1,65
-6,0,8,0,6,0,-2,0,-2,0,0,0,1,193
-14,0,-12,0,-2,0,-4,0,0,0,0,0,1,155
2,0,0,0,6,0,-4,0,-6,0,4,0,1,150
-2,0,4,0,-4,0,8,0,8,0,8,0,1,221
10,0,16,0,0,0,12,0,-10,0,-8,0,1,153
-13,0,-10,0,3,0,4,0,1,0,-10,0,1,143
-24,0,-24,0,20,0,24,0,-4,0,-14,0,1,143
-8,0,8,16,12,-8,16,-8,4,-12,14,16,1,94
-6,0,0,0,0,0,0,0,2,0,4,4,1,223
-24,0,24,0,-4,0,-8,0,20,0,10,0,1,143
-24,0,8,0,-12,0,8,0,-8,0,-26,0,1,88
40,0,-16,0,36,0,56,0,-44,0,-4,0,1,142
-24,16,16,-16,4,0,-8,16,-6,-28,-28,28,1,104
-6,0,6,0,0,0,4,0,2,0,-4,0,1,224
8,0,-8,0,4,0,-8,0,8,0,-4,0,1,143
-8,0,0,0,16,8,12,8,6,-4,12,12,1,142
-2,8,4,0,8,8,-4,0,-4,4,2,4,1,96
-123,0,66,0,-41,0,-68,0,-93,0,66,0,1,29
2,8,4,0,4,0,8,0,4,0,-4,4,1,185
-6,8,4,0,-6,-4,-2,-4,-4,4,-4,8,1,225
2,8,4,0,4,0,0,0,4,0,-4,4,1,185
-13,0,-2,0,3,0,4,0,1,0,14,0,1,143
-56,0,16,0,60,0,-16,0,-44,0,-28,0,1,143
-2,0,8,0,8,0,0,0,-6,0,-6,0,1,224
-2,8,-4,8,-6,4,-2,-4,4,-4,-2,0,1,145
24,0,24,0,-12,0,20,0,-8,0,-20,0,1,51
-6,8,0,0,2,8,8,4,2,4,-6,4,1,146
6,0,8,8,2,8,4,0,-6,8,8,4,1,185
2,0,4,0,0,0,0,0,-2,0,4,0,1,186
-14,0,-8,0,14,0,-4,0,12,0,4,0,1,225
2,0,8,0,-2,0,-4,0,0,0,4,0,1,225
6,0,0,0,6,0,4,0,8,0,8,0,1,151
-2,0,8,0,0,0,8,0,0,0,2,0,1,250
2,0,8,0,4,0,4,0,2,0,-2,0,1,224
-8,0,16,0,20,0,24,0,4,0,12,0,1,142
-2,0,4,8,8,4,2,-4,-6,-4,2,4,1,145
-24,0,16,0,-28,0,-8,0,20,0,28,0,1,142
6,0,0,0,-4,8,4,0,8,0,4,4,1,250
2,0,4,0,0,0,0,0,4,0,4,0,1,225
2,0,0,0,0,0,8,0,-2,0,4,0,1,186
-40,0,32,0,-4,0,0,0,0,0,-32,0,1,141
2,0,2,0,0,0,0,0,4,0,4,0,1,224
-24,0,-24,0,-12,0,-8,0,-4,0,-6,0,1,143
2,0,0,0,0,0,0,0,-2,0,4,0,1,186
-10,0,-8,0,-10,0,-12,0,12,0,-4,0,1,221
-6,8,8,8,6,-4,6,4,8,-4,8,4,1,225
10,0,16,0,6,0,12,0,12,0,-4,0,1,225
29,0,10,0,7,0,-4,0,27,0,-6,0,1,105
8,0,8,0,4,0,0,0,-4,0,-6,0,1,143
8,0,0,0,-4,0,0,0,0,0,0,0,1,141
8,0,8,0,-12,0,-8,0,-12,0,10,0,1,143
6,0,0,0,6,0,-4,0,-2,0,-6,0,1,224
56,0,56,64,-52,16,16,56,50,48,-42,44,1,88
-37,0,66,0,95,0,36,0,117,0,18,0,1,142
-24,16,8,16,0,-8,24,16,-2,32,6,32,1,55
2,0,8,0,4,0,8,0,0,4,2,4,1,138
24,0,24,0,12,0,-16,0,28,0,16,0,1,141
